FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
1461456|Spruce Hill|Summit|VT|50|Bennington|003|424902N|0730607W|42.8173025|-73.1020489|||||865|2838|Stamford|10/29/1980|
1461472|Stiles Hill|Summit|VT|50|Rutland|021|434528N|0730655W|43.757842|-73.1153893|||||397|1302|Brandon|10/29/1980|
1461478|Stratton Hill|Summit|VT|50|Windham|025|425448N|0724548W|42.9134142|-72.7634283|||||587|1926|West Dover|10/29/1980|
1461489|Sugar Hill|Summit|VT|50|Addison|001|435442N|0730048W|43.9117298|-73.0134462|||||627|2057|East Middlebury|10/29/1980|
1461498|Sunset Hill|Summit|VT|50|Addison|001|435451N|0730533W|43.9142287|-73.0926144|||||277|909|East Middlebury|10/29/1980|
1461542|Thousand Acre Hill|Summit|VT|50|Rutland|021|434643N|0725302W|43.778677|-72.8839959|||||727|2385|Mount Carmel|10/29/1980|
1461583|Waste Hill|Summit|VT|50|Addison|001|434945N|0730029W|43.8292312|-73.0081667|||||648|2126|Brandon|10/29/1980|
1461591|West Hill|Summit|VT|50|Rutland|021|433921N|0724712W|43.6559012|-72.786769|||||574|1883|Pico Peak|10/29/1980|
1461612|Whites Hill|Summit|VT|50|Windham|025|425917N|0724821W|42.9881353|-72.8059299|||||802|2631|West Dover|10/29/1980|
1461629|Wiswall Hill|Summit|VT|50|Windham|025|430052N|0724043W|43.0145242|-72.6787044|||||356|1168|Townshend|10/29/1980|
1461630|Wolf Hill|Summit|VT|50|Windsor|027|434245N|0724800W|43.7125671|-72.8001037|||||772|2533|Pico Peak|10/29/1980|
1461840|Brown Hill|Summit|VT|50|Lamoille|015|443034N|0722649W|44.5094981|-72.4470536|||||421|1381|Wolcott|10/29/1980|
1461847|Elmore Hill|Summit|VT|50|Lamoille|015|443029N|0722940W|44.5081092|-72.4945551|||||479|1572|Wolcott|10/29/1980|
1461864|Scribner Hill|Summit|VT|50|Lamoille|015|443403N|0722351W|44.5675526|-72.3976077|||||493|1617|Wolcott|10/29/1980|
1461867|Town Hill|Summit|VT|50|Lamoille|015|443509N|0722632W|44.5858855|-72.4423314|||||435|1427|Wolcott|10/29/1980|
1461871|West Hill|Summit|VT|50|Orleans|019|443654N|0722410W|44.6150516|-72.4028857|||||541|1775|Wolcott|10/29/1980|
1462358|Adair Hill|Summit|VA|51|Rockbridge|163|375155N|0792746W|37.8654083|-79.4628171|||||520|1706|Lexington|09/28/1979|
1462868|Beans Hill|Summit|VA|51|Frederick|069|390959N|0782154W|39.1664934|-78.3650054|||||399|1309|Hayfield|09/28/1979|
1463356|Big Hill|Summit|VA|51|Rockbridge|163|375711N|0791930W|37.9531866|-79.3250356|||||545|1788|Brownsburg|09/28/1979|
1463357|Big Hill|Summit|VA|51|Rockbridge|163|375830N|0792149W|37.9751303|-79.3636482|||||588|1929|Brownsburg|09/28/1979|
1464193|Buzzard Hill|Summit|VA|51|Grayson|077|363552N|0811253W|36.597903|-81.2148152|||||862|2828|Sparta West|09/28/1979|
1464194|Buzzard Hill|Summit|VA|51|Clarke|043|390453N|0775404W|39.0814953|-77.9011069|||||381|1250|Ashby Gap|09/28/1979|
1464574|Cave Hill|Summit|VA|51|Augusta|015|381520N|0785008W|38.2556853|-78.8355808|||||424|1391|Grottoes|09/28/1979|
1465729|Den Hill|Summit|VA|51|Montgomery|121|370847N|0801911W|37.1465201|-80.3197684|||||684|2244|Ironto|09/28/1979|
1465774|Dickey Hill|Summit|VA|51|Warren|187|385117N|0781218W|38.8548361|-78.2050005|||||740|2428|Chester Gap|09/28/1979|
1465837|Dixon Hill|Summit|VA|51|Rockbridge|163|375245N|0792204W|37.8792982|-79.3678143|||||499|1637|Brownsburg|09/28/1979|
1467469|Green Hill|Summit|VA|51|Warren|187|385459N|0780846W|38.9165003|-78.1461104|||||388|1273|Front Royal|09/28/1979|
1467839|Haw Patch Hill|Summit|VA|51|Franklin|067|365337N|0795925W|36.8937493|-79.9903158|||||434|1424|Rocky Mount|09/28/1979|
1467961|Hershberger Hill|Summit|VA|51|Page|139|383529N|0782730W|38.5915108|-78.4583409|||||465|1526|Big Meadows|09/28/1979|
1468080|Hoak Hill|Summit|VA|51|Page|139|383613N|0782535W|38.6037327|-78.4263956|||||464|1522|Big Meadows|09/28/1979|
1468558|Ivy Hill|Summit|VA|51|Mecklenburg|117|363518N|0782602W|36.5881976|-78.433887|||||120|394|Tungsten|09/28/1979|
1469847|Longs Hill|Summit|VA|51|Rockingham|165|381931N|0784832W|38.3254056|-78.8089137|||||409|1342|Grottoes|09/28/1979|
1469937|Lunsford Hill|Summit|VA|51|Rockbridge|163|375604N|0791619W|37.9345763|-79.2719781|||||623|2044|Brownsburg|09/28/1979|
1469938|Lusk Hill|Summit|VA|51|Rockbridge|163|375423N|0791611W|37.9065212|-79.2697557|||||608|1995|Brownsburg|09/28/1979|
1470265|McIlhaney Hill|Summit|VA|51|Roanoke|161|370952N|0795847W|37.1645823|-79.9797589|||||500|1640|Garden City|09/28/1979|
1470661|Mole Hill|Summit|VA|51|Rockingham|165|382653N|0785710W|38.44818|-78.952807|||||577|1893|Bridgewater|09/28/1979|
1471927|Onyx Hill|Summit|VA|51|Rockingham|165|382725N|0785845W|38.4570686|-78.9791967|||||482|1581|Bridgewater|09/28/1979|
1472355|Pine Hill|Summit|VA|51|Rappahannock|157|383506N|0781619W|38.5851229|-78.2719468|||||477|1565|Old Rag Mountain|09/28/1979|
1472443|Pisgah Hill|Summit|VA|51|Rockbridge|163|375806N|0791913W|37.9684642|-79.3203133|||||667|2188|Brownsburg|09/28/1979|
1472701|Potato Hill|Summit|VA|51|Amherst|009|373111N|0791441W|37.5195839|-79.2447508|||||416|1365|Tobacco Row Mountain|09/28/1979|
1473179|Rich Hill|Summit|VA|51|Carroll|035|364423N|0803017W|36.7398586|-80.5047907|||||919|3015|Laurel Fork|09/28/1979|
1473573|Round Hill|Summit|VA|51|Rockingham|165|382331N|0785941W|38.3920703|-78.9947521|||||523|1716|Bridgewater|09/28/1979|
1473574|Round Hill|Summit|VA|51|Rockingham|165|383510N|0784719W|38.5862311|-78.7886345|||||482|1581|Broadway|09/28/1979|
1473575|Round Hill|Summit|VA|51|Frederick|069|391210N|0781357W|39.2028816|-78.2325023|||||426|1398|Winchester|09/28/1979|
1473598|Roundtop Hill|Summit|VA|51|Rockbridge|163|375734N|0791903W|37.9595755|-79.3175354|||||599|1965|Brownsburg|09/28/1979|
1474466|Sheffield Hill|Summit|VA|51|Henry|089|363547N|0795125W|36.5965268|-79.8569831|||||283|928|Northwest Eden|09/28/1979|
1475519|Taylors Hill|Summit|VA|51|Clarke|043|390525N|0775509W|39.0903839|-77.9191626|||||303|994|Ashby Gap|09/28/1979|
1475802|Tower Hill|Summit|VA|51|Buckingham|029|373326N|0782352W|37.557092|-78.3977784|||||189|620|Dillwyn|09/28/1979|
1475925|Tunnel Hill|Summit|VA|51|Russell|167|365520N|0821235W|36.9223283|-82.2098597|||||545|1788|Carbo|09/28/1979|
1475947|Turkey Hill|Summit|VA|51|Rockbridge|163|375013N|0792611W|37.8370756|-79.4364271|||||479|1572|Lexington|09/28/1979|
1476155|Varner Hill|Summit|VA|51|Page|139|383634N|0782610W|38.6095657|-78.4361181|||||467|1532|Big Meadows|09/28/1979|
1476669|Whites Hill|Summit|VA|51|Rockbridge|163|375036N|0792442W|37.8434647|-79.4117041|||||415|1362|Lexington|09/28/1979|
1477059|Rough Hill|Summit|VA|51|Augusta|015|380850N|0785449W|38.1473554|-78.9136365|||||426|1398|Fort Defiance|03/01/1991|
1477948|Shavers Hill|Summit|VA|51|Rockingham|165|382444N|0785455W|38.4123476|-78.9153057|||||480|1575|Bridgewater|01/01/1992|12/12/2014
1481730|Big Hill|Summit|VA|51|Botetourt|023|374324N|0794903W|37.7234624|-79.8175484|||||512|1680|Eagle Rock|09/28/1979|
1481731|Big Hill|Summit|VA|51|Highland|091|381907N|0792929W|38.3187346|-79.4914332|||||820|2690|McDowell|09/28/1979|
1481928|Bonnet Hill|Summit|VA|51|Shenandoah|171|390053N|0783024W|39.01483|-78.5066763|||||460|1509|Wardensville|09/28/1979|
1481969|Brady Hill|Summit|VA|51|Rockbridge|163|374014N|0792521W|37.6706899|-79.4225357|||||463|1519|Glasgow|09/28/1979|
1482062|Brushy Hill|Summit|VA|51|Rockbridge|163|374718N|0792915W|37.7884646|-79.4875392|||||592|1942|Lexington|09/28/1979|
1482109|Buck Hill|Summit|VA|51|Augusta|015|381841N|0790948W|38.3115157|-79.1633672|||||646|2119|Stokesville|09/28/1979|
1482110|Buck Hill|Summit|VA|51|Highland|091|381902N|0793358W|38.3173452|-79.5661577|||||1003|3291|Monterey SE|09/28/1979|
1482379|Cave Hill|Summit|VA|51|Augusta|015|380413N|0785922W|38.070413|-78.98947|||||501|1644|Waynesboro West|09/28/1979|
1483617|Gibson Hill|Summit|VA|51|Augusta|015|380441N|0785822W|38.0781907|-78.9728032|||||487|1598|Waynesboro West|09/28/1979|
1483797|Green Hill|Summit|VA|51|Rockbridge|163|374535N|0793857W|37.7598527|-79.6492101|||||997|3271|Longdale Furnace|09/28/1979|
1483798|Green Hill|Summit|VA|51|Rockingham|165|383259N|0785326W|38.5498435|-78.8905828|||||567|1860|Singers Glen|09/28/1979|
1484042|Henry Hill|Summit|VA|51|Rockbridge|163|375015N|0791934W|37.8376325|-79.326146|||||536|1759|Cornwall|09/28/1979|
1484058|Hickory Hill|Summit|VA|51|Augusta|015|380421N|0785732W|38.0726353|-78.958914|||||497|1631|Waynesboro West|09/28/1979|
1484581|Kibler Hill|Summit|VA|51|Page|139|384324N|0782620W|38.7234505|-78.4388962|||||295|968|Luray|09/28/1979|
1484621|Kiser Hill|Summit|VA|51|Augusta|015|380654N|0785455W|38.1151342|-78.9153027|||||464|1522|Waynesboro West|09/28/1979|
1484849|Lincoln Hill|Summit|VA|51|Rockingham|165|383352N|0784338W|38.5645653|-78.7272433|||||390|1280|Tenth Legion|09/28/1979|
1484896|Little Doe Hill|Summit|VA|51|Highland|091|382148N|0793109W|38.3634555|-79.5192122|||||988|3241|Monterey SE|09/28/1979|
1485493|Minie Ball Hill|Summit|VA|51|Giles|071|372427N|0803054W|37.4076254|-80.5150607|||||1197|3927|Interior|09/28/1979|
1486164|Peters Hill|Summit|VA|51|Craig|045|373011N|0800921W|37.5031838|-80.1558829|||||614|2014|Potts Creek|09/28/1979|
1486249|Piney Hill|Summit|VA|51|Page|139|383817N|0782403W|38.6381761|-78.4008393|||||491|1611|Luray|09/28/1979|
1486351|Poplar Hill|Summit|VA|51|Botetourt|023|373633N|0795149W|37.6092969|-79.8636573|||||440|1444|Salisbury|09/28/1979|
1486450|Pumpkin Hill|Summit|VA|51|Page|139|384011N|0782226W|38.6698418|-78.3738942|||||410|1345|Thornton Gap|09/28/1979|
1486583|Rich Hill|Summit|VA|51|Giles|071|371625N|0803953W|37.2737348|-80.6647876|||||694|2277|Pearisburg|09/28/1979|
1486584|Rich Hill|Summit|VA|51|Botetourt|023|373523N|0794308W|37.5898551|-79.7189304|||||514|1686|Buchanan|09/28/1979|
1486585|Rich Hill|Summit|VA|51|Rockbridge|163|374654N|0793114W|37.7817978|-79.5205956|||||569|1867|Collierstown|09/28/1979|
1486739|Rocky Hill|Summit|VA|51|Botetourt|023|374507N|0794824W|37.7520732|-79.8067154|||||466|1529|Clifton Forge|09/28/1979|
1486783|Round Hill|Summit|VA|51|Rockbridge|163|374247N|0792552W|37.7131889|-79.4311477|||||427|1401|Glasgow|09/28/1979|
1486784|Round Hill|Summit|VA|51|Augusta|015|380310N|0790114W|38.052913|-79.0205817|||||536|1759|Stuarts Draft|09/28/1979|
1486785|Round Hill|Summit|VA|51|Bath|017|381201N|0793532W|38.2004029|-79.5922685|||||742|2434|Williamsville|09/28/1979|
1486786|Round Hill|Summit|VA|51|Rockingham|165|383206N|0785435W|38.5351218|-78.9097502|||||593|1946|Singers Glen|09/28/1979|
1486787|Round Hill|Summit|VA|51|Shenandoah|171|385750N|0782543W|38.9639983|-78.4286182|||||339|1112|Toms Brook|09/28/1979|
1487269|Sittlington Hill|Summit|VA|51|Highland|091|381927N|0792830W|38.3242902|-79.4750438|||||857|2812|McDowell|09/28/1979|
1487858|Third Hill|Summit|VA|51|Rockingham|165|383919N|0785518W|38.6553952|-78.9216942|||||554|1818|Fulks Run|09/28/1979|
1487859|Third Hill|Summit|VA|51|Shenandoah|171|384332N|0784148W|38.7256709|-78.6966846|||||448|1470|New Market|09/28/1979|
1487866|Thomas Hill|Summit|VA|51|Shenandoah|171|383947N|0784301W|38.663173|-78.716964|||||409|1342|New Market|09/28/1979|
1487961|Tower Hill Mountain|Summit|VA|51|Bath|017|380824N|0793858W|38.1401256|-79.649492|||||989|3245|Burnsville|09/28/1979|
1488715|Harkening Hill|Summit|VA|51|Botetourt|023|372728N|0793702W|37.4579146|-79.6172588|||||1022|3353|Peaks of Otter|07/01/1992|
1488718|Sunset Hill|Summit|VA|51|Bedford|019|372627N|0793837W|37.4409702|-79.6436478|||||623|2044|Montvale|07/01/1992|
1492447|Acorn Hill|Summit|VA|51|Warren|187|384944N|0782023W|38.8290033|-78.3397264|||||252|827|Bentonville|09/28/1979|
1492502|Baines Hill|Summit|VA|51|Suffolk (city)|800|363432N|0763607W|36.5754298|-76.6018959|||||20|66|Corapeake|09/28/1979|
1492504|Bald Eagle Hill|Summit|VA|51|Richmond|159|380226N|0765333W|38.0406888|-76.8924658|||||48|157|Champlain|09/28/1979|
1492565|Bettys Hill|Summit|VA|51|Augusta|015|380845N|0792541W|38.1459604|-79.4280962|||||674|2211|Deerfield|09/28/1979|
1492579|Black Hill|Summit|VA|51|Smyth|173|365803N|0813136W|36.9676153|-81.5267805|||||771|2529|Chatham Hill|09/28/1979|
1492582|Black Oak Hill|Summit|VA|51|Rockbridge|163|380232N|0792514W|38.0423508|-79.4205951|||||637|2090|Craigsville|09/28/1979|
1492595|Blue Spring Hill|Summit|VA|51|Botetourt|023|373118N|0793710W|37.521802|-79.6194823|||||403|1322|Arnold Valley|09/28/1979|
1492622|Bray Hill|Summit|VA|51|Albemarle|003|380756N|0783800W|38.132357|-78.6333508|||||261|856|Browns Cove|09/28/1979|
1492651|Brushy Hill|Summit|VA|51|Highland|091|382707N|0792627W|38.4520654|-79.4408772|||||875|2871|Doe Hill|09/28/1979|
1492655|Buck Hill|Summit|VA|51|Rockbridge|163|375206N|0791628W|37.868466|-79.2744779|||||507|1663|Cornwall|09/28/1979|
1492656|Buck Hill|Summit|VA|51|Shenandoah|171|384812N|0784121W|38.8034465|-78.6891838|||||523|1716|Conicville|09/28/1979|
1492680|Burnt Hill|Summit|VA|51|Augusta|015|375835N|0791500W|37.9765206|-79.2500331|||||648|2126|Brownsburg|09/28/1979|
1492690|Cabin Hill|Summit|VA|51|Shenandoah|171|384830N|0784220W|38.8084463|-78.7055734|||||409|1342|Conicville|09/28/1979|
1492750|Cherrytree Hill|Summit|VA|51|Accomack|001|375913N|0751759W|37.9870666|-75.2996377|||||1|3|Chincoteague East|09/28/1979|
1492791|Coles Hill|Summit|VA|51|Culpeper|047|382747N|0775255W|38.463182|-77.8819393|||||141|463|Culpeper East|09/28/1979|
1492841|Davey Hill|Summit|VA|51|Shenandoah|171|385054N|0784010W|38.8484455|-78.6694606|||||367|1204|Conicville|09/28/1979|
1492849|Deckers Hill|Summit|VA|51|Rockbridge|163|374832N|0791913W|37.8090218|-79.3203123|||||390|1280|Cornwall|09/28/1979|
1492902|Edwards Hill|Summit|VA|51|Grayson|077|363605N|0805719W|36.6015177|-80.9553563|||||820|2690|Cumberland Knob|09/28/1979|
1492945|Fleetwood Hill|Summit|VA|51|Culpeper|047|383136N|0775330W|38.5267911|-77.8916616|||||165|541|Brandy Station|09/28/1979|
1492982|Fry Hill|Summit|VA|51|Wythe|197|364822N|0810531W|36.8062331|-81.0920331|||||844|2769|Cripple Creek|09/28/1979|
1493016|Grassy Hill|Summit|VA|51|Franklin|067|370101N|0795417W|37.0168068|-79.9047557|||||520|1706|Boones Mill|09/28/1979|
1493020|Gravel Hill|Summit|VA|51|Craig|045|372317N|0802115W|37.3881835|-80.3542193|||||757|2484|Craig Springs|09/28/1979|
1493049|Gunns Hill|Summit|VA|51|Dinwiddie|053|370115N|0774403W|37.0207045|-77.7341613|||||106|348|DeWitt|09/28/1979|
1493050|Hackett Hill|Summit|VA|51|Rockbridge|163|375305N|0791540W|37.8848549|-79.2611442|||||582|1909|Brownsburg|09/28/1979|
1493111|Hubbard Hill|Summit|VA|51|Nelson|125|374300N|0785823W|37.7165299|-78.9730796|||||234|768|Arrington|09/28/1979|
1493170|Knob Hill|Summit|VA|51|Suffolk (city)|800|364740N|0763403W|36.7943159|-76.5674508|||||6|20|Chuckatuck|09/28/1979|
1493181|Laurel Hill|Summit|VA|51|Augusta|015|375936N|0791759W|37.9934642|-79.2997571|||||588|1929|Brownsburg|09/28/1979|
1493193|Lewin Hill|Summit|VA|51|Clarke|043|390513N|0775621W|39.0870506|-77.9391629|||||245|804|Ashby Gap|09/28/1979|
1493292|Miller Hill|Summit|VA|51|Augusta|015|375835N|0791727W|37.9765201|-79.2908678|||||562|1844|Brownsburg|09/28/1979|
1493328|Mumaw Hill|Summit|VA|51|Shenandoah|171|385009N|0784104W|38.8359458|-78.6844612|||||378|1240|Conicville|09/28/1979|
1493330|Munson Hill|Summit|VA|51|Fairfax|059|385135N|0770844W|38.8598344|-77.1455352|||||112|367|Annandale|09/28/1979|
1493346|Newport Hill|Summit|VA|51|Augusta|015|375955N|0791753W|37.9987419|-79.2980904|||||590|1936|Brownsburg|09/28/1979|
1493403|Paxton Hill|Summit|VA|51|Rockbridge|163|374756N|0792117W|37.7990216|-79.3547577|||||420|1378|Cornwall|09/28/1979|
1493412|Pence Hill|Summit|VA|51|Shenandoah|171|385130N|0783818W|38.8584454|-78.6383482|||||338|1109|Conicville|09/28/1979|
1493425|Pine Hill|Summit|VA|51|Warren|187|385007N|0781909W|38.8353921|-78.3191702|||||295|968|Bentonville|09/28/1979|
1493480|Rich Hill|Summit|VA|51|Patrick|141|363645N|0802449W|36.6126365|-80.4136712|||||526|1726|Claudville|09/28/1979|
1493508|Round Hill|Summit|VA|51|Rockbridge|163|375044N|0791754W|37.8456883|-79.2983674|||||560|1837|Cornwall|09/28/1979|
1493525|Sanders Hill|Summit|VA|51|Smyth|173|365341N|0814424W|36.8948367|-81.7401182|||||654|2146|Broadford|09/28/1979|
1493587|Shooters Hill|Summit|VA|51|Alexandria (city)|510|384838N|0770415W|38.8106688|-77.070811|||||45|148|Alexandria|09/13/1996|
1493589|Short Hill|Summit|VA|51|Carroll|035|364929N|0805624W|36.8248457|-80.9400802|||||718|2356|Austinville|09/28/1979|
1493590|Shotgun Hill|Summit|VA|51|Orange|137|382040N|0774412W|38.3445738|-77.7366584|||||104|341|Chancellorsville|09/28/1979|
1493593|Sideling Hill|Summit|VA|51|Augusta|015|380420N|0792936W|38.0723495|-79.4933757|||||943|3094|Craigsville|09/28/1979|
1493621|Snider Hill|Summit|VA|51|Shenandoah|171|385116N|0784116W|38.8545564|-78.6877947|||||399|1309|Conicville|09/28/1979|
1493633|Spitler Hill|Summit|VA|51|Madison|113|383226N|0782327W|38.5406795|-78.390839|||||1138|3734|Big Meadows|09/28/1979|
1493689|Target Hill|Summit|VA|51|Rockbridge|163|374055N|0792219W|37.682079|-79.3719789|||||727|2385|Buena Vista|09/28/1979|
1493706|Thunder Hill|Summit|VA|51|Botetourt|023|373145N|0793014W|37.5293033|-79.5039246|||||1221|4006|Arnold Valley|09/28/1979|
1493715|Toy Hill|Summit|VA|51|Clarke|043|390429N|0775453W|39.0748287|-77.9147182|||||363|1191|Ashby Gap|09/28/1979|
1493730|Upton Hill|Summit|VA|51|Arlington|013|385227N|0770847W|38.8742787|-77.1463686|||||126|413|Annandale|09/28/1979|
1493770|Well Hill|Summit|VA|51|Craig|045|372247N|0802209W|37.37985|-80.3692197|||||770|2526|Craig Springs|09/28/1979|
1493791|White Hill|Summit|VA|51|Virginia Beach (city)|810|365405N|0760132W|36.9012586|-76.025487|||||8|26|Cape Henry|09/28/1979|
1493792|White Hill|Summit|VA|51|Rockbridge|163|375739N|0792106W|37.9609639|-79.3517032|||||489|1604|Brownsburg|09/28/1979|
1493979|Fort Hill|Summit|VA|51|Brunswick|025|364256N|0775208W|36.7154247|-77.8688815|||||70|230|Powellton|09/01/1994|
1494257|Potato Hill Knob|Summit|VA|51|Russell|167|365242N|0815850W|36.878444|-81.9806818|||||1157|3796|Elk Garden|09/28/1979|
1494791|Bunker Hill|Summit|VA|51|Franklin|067|370413N|0795833W|37.0704166|-79.9758689|||||430|1411|Boones Mill|11/01/1994|
1494795|Flint Hill|Summit|VA|51|Franklin|067|370301N|0795030W|37.0501406|-79.8416993|||||330|1083|Redwood|11/01/1994|
1494808|Acorn Hill|Summit|VA|51|Frederick|069|391933N|0781901W|39.3259338|-78.3169499|||||322|1056|Gore|09/28/1979|
1494818|Bald Hill|Summit|VA|51|Prince William|153|384828N|0773136W|38.8078921|-77.5266568|||||84|276|Gainesville|09/28/1979|
1494837|Berry Hill|Summit|VA|51|Culpeper|047|382819N|0775019W|38.4720706|-77.8386051|||||107|351|Germanna Bridge|09/28/1979|
1494840|Big Hill|Summit|VA|51|Rockbridge|163|375256N|0792457W|37.8823531|-79.4158713|||||520|1706|Goshen|09/28/1979|
1494851|Brown Hill|Summit|VA|51|Franklin|067|365236N|0800126W|36.8768043|-80.0239286|||||556|1824|Ferrum|09/28/1979|
1494853|Buck Hill|Summit|VA|51|Prince William|153|384930N|0773147W|38.8251139|-77.5297125|||||81|266|Gainesville|09/28/1979|
1494860|Bunkin Hill|Summit|VA|51|Rockbridge|163|375354N|0792345W|37.8984642|-79.3958708|||||483|1585|Goshen|09/28/1979|
1494876|Church Hill|Summit|VA|51|Gloucester|073|372755N|0763605W|37.4651416|-76.6013426|||||29|95|Gloucester|09/28/1979|
1494918|Fall Hill|Summit|VA|51|Spotsylvania|177|381912N|0772942W|38.3201279|-77.494985|||||66|217|Fredericksburg|09/28/1979|
1494975|Guard Hill|Summit|VA|51|Warren|187|385728N|0781203W|38.9578878|-78.2008337|||||203|666|Front Royal|09/28/1979|
1495029|Lees Hill|Summit|VA|51|Fredericksburg (city)|630|381702N|0772847W|38.2840175|-77.4797071|||||68|223|Fredericksburg|09/28/1979|
1495054|Matthews Hill|Summit|VA|51|Prince William|153|384936N|0773153W|38.8267805|-77.5313792|||||82|269|Gainesville|09/28/1979|
1495057|McCamant Hill|Summit|VA|51|Grayson|077|363731N|0805536W|36.6254062|-80.9267444|||||822|2697|Galax|09/28/1979|
1495067|Morris Hill|Summit|VA|51|Alleghany|005|375359N|0795921W|37.8998469|-79.9892248|||||651|2136|Falling Spring|09/28/1979|
1495072|Nash Hill|Summit|VA|51|Rockingham|165|384024N|0785452W|38.6734501|-78.9144717|||||500|1640|Fulks Run|09/28/1979|
1495113|Round Hill|Summit|VA|51|Augusta|015|381122N|0785350W|38.1895762|-78.8972479|||||490|1608|Fort Defiance|09/28/1979|
1495116|Sabot Hill|Summit|VA|51|Goochland|075|373725N|0774532W|37.62348|-77.758883|||||92|302|Fine Creek Mills|09/28/1979|
1495128|Smith Hill|Summit|VA|51|Orange|137|381123N|0781059W|38.1898562|-78.1830585|||||227|745|Gordonsville|09/28/1979|
1495137|Stoneman Hill|Summit|VA|51|Carroll|035|364435N|0805731W|36.7431809|-80.9586919|||||730|2395|Galax|09/28/1979|
1495140|Stuarts Hill|Summit|VA|51|Prince William|153|384756N|0773419W|38.7990037|-77.5719351|||||103|338|Gainesville|09/28/1979|
1495212|Avon Hill|Summit|VA|51|Nelson|125|374332N|0783914W|37.725421|-78.653903|||||148|486|Howardsville|09/28/1979|
1495221|Bald Hill|Summit|VA|51|Tazewell|185|370656N|0812919W|37.115671|-81.4887208|||||842|2762|Hutchinson Rock|09/28/1979|
1495267|Big Hill|Summit|VA|51|Lee|105|364557N|0825911W|36.7659226|-82.9862765|||||586|1923|Keokee|09/28/1979|
1495294|Branscomb Hill|Summit|VA|51|Carroll|035|364456N|0803211W|36.7490243|-80.5364582|||||820|2690|Laurel Fork|09/28/1979|
1495297|Bridge Hill|Summit|VA|51|Washington|191|364332N|0821654W|36.7256594|-82.281529|||||496|1627|Mendota|09/28/1979|
